Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,610968,-,-,-,19.69,-100.18,-6,2926,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2019,8,4,3,0,0,0,0,9.600000000000001,0.11,0.7000000000000001,100,9.600000000000001,726
2019,8,4,3,30,0,0,0,9.4,0.11,0.7000000000000001,100,9.4,726
2019,8,4,4,0,0,0,0,9.200000000000001,0.11,0.7000000000000001,100,9.200000000000001,726
2019,8,4,4,30,0,0,0,8.9,0.11,0.7000000000000001,100,8.9,726
2019,8,4,5,0,0,0,0,8.700000000000001,0.11,0.6000000000000001,100,8.700000000000001,726
2019,8,4,5,30,0,0,0,8.8,0.11,0.7000000000000001,100,8.8,726
2019,8,4,6,0,0,0,0,8.9,0.11,0.7000000000000001,100,8.9,726
2019,8,4,6,30,19,137,0,10.100000000000001,0.11,0.8,100,10.100000000000001,726
2019,8,4,7,0,46,429,0,10.8,0.11,1,97.2,11.200000000000001,726
2019,8,4,7,30,63,607,0,10.8,0.11,0.8,86.93,12.9,726
2019,8,4,8,0,75,715,0,10,0.11,0.6000000000000001,73.95,14.600000000000001,727
2019,8,4,8,30,97,715,0,10,0.11,0.7000000000000001,68.05,15.9,727
2019,8,4,9,0,164,437,3,9.200000000000001,0.11,0.7000000000000001,59.36,17.2,727
2019,8,4,9,30,152,637,0,9.200000000000001,0.11,0.8,56.1,18.1,727
2019,8,4,10,0,179,668,0,8.9,0.11,0.8,51.64,19.1,727
2019,8,4,10,30,246,546,0,8.9,0.11,0.9,49.76,19.700000000000003,727
2019,8,4,11,0,338,418,3,8.9,0.11,1,47.45,20.400000000000002,726
2019,8,4,11,30,360,483,3,8.9,0.11,1.2000000000000002,46.300000000000004,20.8,726
2019,8,4,12,0,499,299,3,8.9,0.11,1.3,45.32,21.200000000000003,726
2019,8,4,12,30,562,270,3,8.9,0.11,1.4000000000000001,44.77,21.400000000000002,726
2019,8,4,13,0,565,251,3,9,0.11,1.4000000000000001,44.800000000000004,21.5,725
2019,8,4,13,30,416,416,3,9,0.11,1.5,45.08,21.400000000000002,725
2019,8,4,14,0,389,406,3,9.3,0.11,1.6,46.19,21.3,725
2019,8,4,14,30,450,176,3,9.3,0.11,1.7000000000000002,47.33,20.900000000000002,725
2019,8,4,15,0,431,204,7,9.5,0.11,1.7000000000000002,49.04,20.6,724
2019,8,4,15,30,273,129,6,9.5,0.11,1.8,50.57,20.1,724
2019,8,4,16,0,222,26,6,9.8,0.11,1.8,53.31,19.6,724
2019,8,4,16,30,174,13,6,9.8,0.11,1.8,56.02,18.8,724
2019,8,4,17,0,149,9,6,10.8,0.11,1.7000000000000002,62.72,18,725
2019,8,4,17,30,143,101,6,10.8,0.11,1.7000000000000002,62.72,18,725
2019,8,4,18,0,113,90,6,12.5,0.11,1.3,80.45,15.9,725
2019,8,4,18,30,59,30,6,12.5,0.11,1.1,84.67,15.100000000000001,725
2019,8,4,19,0,16,4,7,13.4,0.11,0.8,94.15,14.3,726
2019,8,4,19,30,0,0,7,13.4,0.11,0.7000000000000001,95.99000000000001,14,726
2019,8,4,20,0,0,0,7,13.4,0.11,0.5,97.81,13.700000000000001,726
2019,8,4,20,30,0,0,7,13.4,0.11,0.6000000000000001,99.87,13.4,727
2019,8,4,21,0,0,0,7,13.100000000000001,0.11,0.6000000000000001,100,13.100000000000001,727
2019,8,4,21,30,0,0,7,12.8,0.11,0.6000000000000001,100,12.8,727
2019,8,4,22,0,0,0,8,12.600000000000001,0.11,0.6000000000000001,100,12.600000000000001,727
2019,8,4,22,30,0,0,7,12.4,0.11,0.5,100,12.4,727
2019,8,4,23,0,0,0,8,12.200000000000001,0.11,0.4,100,12.200000000000001,727
2019,8,4,23,30,0,0,8,12,0.11,0.4,100,12,727
2019,8,5,0,0,0,0,7,11.8,0.11,0.4,100,11.8,727
2019,8,5,0,30,0,0,7,11.600000000000001,0.11,0.4,100,11.600000000000001,727
2019,8,5,1,0,0,0,7,11.4,0.11,0.4,100,11.4,726
2019,8,5,1,30,0,0,4,11.200000000000001,0.11,0.4,100,11.200000000000001,726
2019,8,5,2,0,0,0,7,10.9,0.11,0.5,100,10.9,726
2019,8,5,2,30,0,0,8,10.8,0.11,0.5,100,10.8,726
2019,8,5,3,0,0,0,4,10.700000000000001,0.11,0.5,100,10.700000000000001,726
2019,8,5,3,30,0,0,4,10.600000000000001,0.11,0.5,100,10.600000000000001,726
2019,8,5,4,0,0,0,7,10.5,0.11,0.5,100,10.5,726
2019,8,5,4,30,0,0,7,10.4,0.11,0.5,100,10.4,726
2019,8,5,5,0,0,0,7,10.200000000000001,0.11,0.5,100,10.200000000000001,726
2019,8,5,5,30,0,0,7,10.3,0.11,0.5,100,10.3,726
2019,8,5,6,0,0,0,7,10.4,0.11,0.6000000000000001,100,10.4,726
2019,8,5,6,30,12,5,7,11.100000000000001,0.11,0.8,100,11.100000000000001,726
2019,8,5,7,0,51,19,4,11.8,0.11,1,100,11.8,727
2019,8,5,7,30,105,88,3,12.700000000000001,0.11,1,100,12.700000000000001,727
2019,8,5,8,0,150,86,4,13.200000000000001,0.11,1.1,97.56,13.600000000000001,727
2019,8,5,8,30,216,244,7,13.200000000000001,0.11,1.1,90.87,14.700000000000001,727
2019,8,5,9,0,260,304,7,12.3,0.11,1.2000000000000002,80.38,15.700000000000001,727
2019,8,5,9,30,326,111,3,12.3,0.11,1.2000000000000002,75.91,16.6,727
2019,8,5,10,0,373,88,4,11.600000000000001,0.11,1.3,68.24,17.5,727
2019,8,5,10,30,435,112,4,11.600000000000001,0.11,1.3,65.71000000000001,18.1,727
2019,8,5,11,0,430,287,4,11.200000000000001,0.11,1.4000000000000001,61.550000000000004,18.7,727
2019,8,5,11,30,401,160,3,11.200000000000001,0.11,1.4000000000000001,60.42,19,727
2019,8,5,12,0,284,26,8,11.100000000000001,0.11,1.4000000000000001,59.08,19.3,726
2019,8,5,12,30,177,12,8,11.100000000000001,0.11,1.4000000000000001,59.45,19.200000000000003,726
2019,8,5,13,0,130,8,4,11.3,0.11,1.5,60.14,19.200000000000003,726
2019,8,5,13,30,169,13,8,11.3,0.11,1.5,61.28,18.900000000000002,726
2019,8,5,14,0,132,9,8,11.600000000000001,0.11,1.5,63.17,18.7,725
2019,8,5,14,30,139,9,8,11.600000000000001,0.11,1.5,65.17,18.2,725
2019,8,5,15,0,117,6,8,12,0.11,1.4000000000000001,68.67,17.8,725
2019,8,5,15,30,101,4,8,12,0.11,1.4000000000000001,71.32000000000001,17.2,725
2019,8,5,16,0,79,2,8,12.4,0.11,1.4000000000000001,76.32000000000001,16.6,725
2019,8,5,16,30,87,4,6,12.4,0.11,1.3,79.28,16,725
2019,8,5,17,0,31,0,6,13,0.11,1.2000000000000002,85.01,15.5,725
2019,8,5,17,30,56,0,6,13,0.11,1.2000000000000002,85.01,15.5,725
2019,8,5,18,0,53,0,6,13.700000000000001,0.11,0.9,97.09,14.200000000000001,726
2019,8,5,18,30,30,0,6,13.700000000000001,0.11,0.8,100,13.700000000000001,726
2019,8,5,19,0,9,0,6,13.200000000000001,0.11,0.6000000000000001,100,13.200000000000001,726
2019,8,5,19,30,0,0,6,13,0.11,0.6000000000000001,100,13,726
2019,8,5,20,0,0,0,6,12.700000000000001,0.11,0.6000000000000001,100,12.700000000000001,727
2019,8,5,20,30,0,0,7,12.600000000000001,0.11,0.6000000000000001,100,12.600000000000001,727
2019,8,5,21,0,0,0,8,12.5,0.11,0.7000000000000001,100,12.5,727
2019,8,5,21,30,0,0,8,12.3,0.11,0.7000000000000001,100,12.3,727
2019,8,5,22,0,0,0,8,12.200000000000001,0.11,0.7000000000000001,100,12.200000000000001,727
2019,8,5,22,30,0,0,8,12.100000000000001,0.11,0.7000000000000001,100,12.100000000000001,727
2019,8,5,23,0,0,0,8,11.9,0.11,0.7000000000000001,100,11.9,727
2019,8,5,23,30,0,0,8,11.8,0.11,0.7000000000000001,100,11.8,727
2019,8,6,0,0,0,0,4,11.700000000000001,0.11,0.6000000000000001,100,11.700000000000001,727
2019,8,6,0,30,0,0,4,11.5,0.11,0.6000000000000001,100,11.5,727
2019,8,6,1,0,0,0,4,11.4,0.11,0.6000000000000001,100,11.4,727
2019,8,6,1,30,0,0,7,11.200000000000001,0.11,0.6000000000000001,100,11.200000000000001,726
2019,8,6,2,0,0,0,7,11.100000000000001,0.11,0.6000000000000001,100,11.100000000000001,726
2019,8,6,2,30,0,0,7,10.9,0.11,0.6000000000000001,100,10.9,726
2019,8,6,3,0,0,0,7,10.8,0.11,0.6000000000000001,100,10.8,726
2019,8,6,3,30,0,0,7,10.700000000000001,0.11,0.6000000000000001,100,10.700000000000001,726
2019,8,6,4,0,0,0,7,10.600000000000001,0.11,0.6000000000000001,100,10.600000000000001,726
2019,8,6,4,30,0,0,7,10.5,0.11,0.6000000000000001,100,10.5,726
2019,8,6,5,0,0,0,7,10.4,0.11,0.6000000000000001,100,10.4,726
2019,8,6,5,30,0,0,8,10.5,0.11,0.5,100,10.5,726
2019,8,6,6,0,0,0,8,10.5,0.11,0.5,100,10.5,726
2019,8,6,6,30,11,13,4,11.100000000000001,0.11,0.7000000000000001,100,11.100000000000001,726
2019,8,6,7,0,52,109,3,11.700000000000001,0.11,0.9,100,11.700000000000001,726
2019,8,6,7,30,74,480,0,12.5,0.11,1.2000000000000002,100,12.5,727
2019,8,6,8,0,69,714,0,13.200000000000001,0.11,1.5,100,13.200000000000001,727
2019,8,6,8,30,78,786,0,13.8,0.11,1.6,100,13.8,727
2019,8,6,9,0,125,685,0,13.3,0.11,1.8,93.12,14.4,727
2019,8,6,9,30,112,790,0,13.3,0.11,1.8,89.60000000000001,15,727
2019,8,6,10,0,162,595,0,12.600000000000001,0.11,1.8,81.55,15.700000000000001,727
2019,8,6,10,30,287,96,3,12.600000000000001,0.11,1.7000000000000002,78.99,16.2,727
2019,8,6,11,0,240,20,4,11.9,0.11,1.7000000000000002,73.06,16.8,727
2019,8,6,11,30,345,39,4,11.9,0.11,1.6,72.14,17,727
2019,8,6,12,0,328,29,4,11.600000000000001,0.11,1.6,69.11,17.3,726
2019,8,6,12,30,478,102,4,11.600000000000001,0.11,1.6,69.11,17.3,726
2019,8,6,13,0,520,171,3,11.5,0.11,1.6,68.89,17.3,726
2019,8,6,13,30,276,669,0,11.5,0.11,1.5,69.76,17.1,726
2019,8,6,14,0,227,734,0,11.600000000000001,0.11,1.5,71.19,16.900000000000002,726
2019,8,6,14,30,388,129,8,11.600000000000001,0.11,1.4000000000000001,72,16.7,725
2019,8,6,15,0,205,33,8,11.8,0.11,1.4000000000000001,74.38,16.400000000000002,725
2019,8,6,15,30,100,3,7,11.8,0.11,1.4000000000000001,75.81,16.1,725
2019,8,6,16,0,147,9,6,12.200000000000001,0.11,1.3,79.17,15.8,725
2019,8,6,16,30,92,7,6,12.200000000000001,0.11,1.2000000000000002,81.74,15.3,725
2019,8,6,17,0,211,136,7,12.700000000000001,0.11,1.1,87.35000000000001,14.8,725
2019,8,6,17,30,112,83,6,12.700000000000001,0.11,1.1,87.35000000000001,14.8,725
2019,8,6,18,0,111,163,6,13.4,0.11,0.9,98.56,13.600000000000001,725
2019,8,6,18,30,60,79,6,13.100000000000001,0.11,0.8,100,13.100000000000001,726
2019,8,6,19,0,16,22,6,12.5,0.11,0.7000000000000001,100,12.5,726
2019,8,6,19,30,0,0,6,12.3,0.11,0.7000000000000001,100,12.3,726
2019,8,6,20,0,0,0,6,12.100000000000001,0.11,0.8,100,12.100000000000001,727
2019,8,6,20,30,0,0,6,11.9,0.11,0.8,100,11.9,727
2019,8,6,21,0,0,0,6,11.8,0.11,0.8,100,11.8,727
2019,8,6,21,30,0,0,6,11.700000000000001,0.11,0.8,100,11.700000000000001,727
2019,8,6,22,0,0,0,6,11.5,0.11,0.7000000000000001,100,11.5,727
2019,8,6,22,30,0,0,6,11.3,0.11,0.7000000000000001,100,11.3,727
2019,8,6,23,0,0,0,8,11.200000000000001,0.11,0.7000000000000001,100,11.200000000000001,727
2019,8,6,23,30,0,0,8,11,0.11,0.7000000000000001,100,11,727
2019,8,7,0,0,0,0,8,10.9,0.11,0.7000000000000001,100,10.9,727
2019,8,7,0,30,0,0,7,10.700000000000001,0.11,0.7000000000000001,100,10.700000000000001,727
2019,8,7,1,0,0,0,7,10.600000000000001,0.11,0.7000000000000001,100,10.600000000000001,727
2019,8,7,1,30,0,0,7,10.4,0.11,0.6000000000000001,100,10.4,726
2019,8,7,2,0,0,0,7,10.200000000000001,0.11,0.6000000000000001,100,10.200000000000001,726
2019,8,7,2,30,0,0,7,10.100000000000001,0.11,0.6000000000000001,100,10.100000000000001,726
2019,8,7,3,0,0,0,7,10,0.11,0.6000000000000001,100,10,726
2019,8,7,3,30,0,0,7,9.9,0.11,0.5,100,9.9,726
2019,8,7,4,0,0,0,4,9.700000000000001,0.11,0.5,100,9.700000000000001,726
2019,8,7,4,30,0,0,8,9.700000000000001,0.11,0.5,100,9.700000000000001,726
2019,8,7,5,0,0,0,7,9.600000000000001,0.11,0.4,100,9.600000000000001,726
2019,8,7,5,30,0,0,7,9.600000000000001,0.11,0.5,100,9.600000000000001,726
2019,8,7,6,0,0,0,4,9.700000000000001,0.11,0.5,100,9.700000000000001,726
2019,8,7,6,30,11,3,4,10.3,0.11,0.6000000000000001,100,10.3,726
2019,8,7,7,0,46,345,0,10.8,0.11,0.8,100,10.8,726
2019,8,7,7,30,65,484,0,11.4,0.11,1,100,11.4,726
2019,8,7,8,0,117,350,3,12.100000000000001,0.11,1.1,100,12.100000000000001,726
2019,8,7,8,30,199,173,3,12.9,0.11,1.3,99.25,13,727
2019,8,7,9,0,138,656,0,12.600000000000001,0.11,1.4000000000000001,91.06,14,727
2019,8,7,9,30,291,371,3,12.600000000000001,0.11,1.5,85.93,14.9,727
2019,8,7,10,0,297,478,3,12,0.11,1.6,77.65,15.9,727
2019,8,7,10,30,394,325,3,12,0.11,1.7000000000000002,75.12,16.400000000000002,726
2019,8,7,11,0,361,90,4,11.700000000000001,0.11,1.8,70.91,17,726
2019,8,7,11,30,185,15,4,11.700000000000001,0.11,1.8,70.02,17.2,726
2019,8,7,12,0,292,23,4,11.600000000000001,0.11,1.9000000000000001,68.92,17.400000000000002,726
2019,8,7,12,30,443,52,4,11.600000000000001,0.11,1.9000000000000001,68.49,17.5,726
2019,8,7,13,0,432,58,4,11.700000000000001,0.11,1.9000000000000001,68.81,17.5,725
2019,8,7,13,30,144,8,4,11.700000000000001,0.11,1.9000000000000001,69.24,17.400000000000002,725
2019,8,7,14,0,95,2,4,11.9,0.11,1.8,70.38,17.3,725
2019,8,7,14,30,123,7,4,11.9,0.11,1.8,71.72,17,725
2019,8,7,15,0,135,8,4,12.100000000000001,0.11,1.7000000000000002,73.57000000000001,16.8,725
2019,8,7,15,30,147,9,4,12,0.11,1.6,75.94,16.3,725
2019,8,7,16,0,276,72,4,12.4,0.11,1.6,79.46000000000001,15.9,725
2019,8,7,16,30,156,22,4,12.3,0.11,1.5,83.09,15.200000000000001,725
2019,8,7,17,0,217,117,4,12.8,0.11,1.4000000000000001,88.96000000000001,14.600000000000001,725
2019,8,7,17,30,116,52,4,12.8,0.11,1.4000000000000001,88.96000000000001,14.600000000000001,725
2019,8,7,18,0,61,52,8,13.4,0.11,1,100,13.4,725
2019,8,7,18,30,23,0,7,12.9,0.11,0.8,100,12.9,725
2019,8,7,19,0,7,0,8,12.5,0.11,0.6000000000000001,100,12.5,726
2019,8,7,19,30,0,0,8,12.3,0.11,0.5,100,12.3,726
2019,8,7,20,0,0,0,8,12.100000000000001,0.11,0.5,100,12.100000000000001,726
2019,8,7,20,30,0,0,8,11.9,0.11,0.5,100,11.9,726
2019,8,7,21,0,0,0,8,11.700000000000001,0.11,0.5,100,11.700000000000001,727
2019,8,7,21,30,0,0,8,11.600000000000001,0.11,0.6000000000000001,100,11.600000000000001,727
2019,8,7,22,0,0,0,7,11.4,0.11,0.6000000000000001,100,11.4,727
2019,8,7,22,30,0,0,7,11.3,0.11,0.7000000000000001,100,11.3,727
2019,8,7,23,0,0,0,7,11.200000000000001,0.11,0.7000000000000001,100,11.200000000000001,727
2019,8,7,23,30,0,0,7,11.100000000000001,0.11,0.8,100,11.100000000000001,727
2019,8,8,0,0,0,0,7,11,0.11,0.8,100,11,727
2019,8,8,0,30,0,0,4,10.9,0.11,0.9,100,10.9,727
2019,8,8,1,0,0,0,4,10.9,0.11,1,100,10.9,727
2019,8,8,1,30,0,0,4,10.8,0.11,1,100,10.8,727
2019,8,8,2,0,0,0,4,10.700000000000001,0.11,1.1,100,10.700000000000001,726
2019,8,8,2,30,0,0,4,10.5,0.11,1.1,100,10.5,726
2019,8,8,3,0,0,0,4,10.4,0.11,1,100,10.4,726
2019,8,8,3,30,0,0,4,10.200000000000001,0.11,1,100,10.200000000000001,726
2019,8,8,4,0,0,0,4,10,0.11,0.9,100,10,726
2019,8,8,4,30,0,0,4,9.700000000000001,0.11,0.8,100,9.700000000000001,726
2019,8,8,5,0,0,0,4,9.4,0.11,0.7000000000000001,100,9.4,727
2019,8,8,5,30,0,0,4,9.3,0.11,0.6000000000000001,100,9.3,727
2019,8,8,6,0,0,0,7,9.1,0.11,0.5,100,9.1,727
2019,8,8,6,30,16,157,0,9.8,0.11,0.6000000000000001,100,9.8,727
2019,8,8,7,0,34,181,0,10.4,0.11,0.8,100,10.4,727
2019,8,8,7,30,92,48,4,11.600000000000001,0.11,1,100,11.600000000000001,727
2019,8,8,8,0,158,180,4,10.9,0.11,1.2000000000000002,89.08,12.700000000000001,728
2019,8,8,8,30,212,156,4,11,0.11,1.4000000000000001,81.34,14.100000000000001,728
2019,8,8,9,0,236,51,4,9.8,0.11,1.5,68.22,15.600000000000001,728
2019,8,8,9,30,327,149,3,9.8,0.11,1.5,63.61,16.7,728
2019,8,8,10,0,383,124,3,9.4,0.11,1.5,57.9,17.8,728
2019,8,8,10,30,367,39,4,9.4,0.11,1.5,55.69,18.400000000000002,727
2019,8,8,11,0,394,56,4,9.5,0.11,1.4000000000000001,53.870000000000005,19.1,727
2019,8,8,11,30,463,102,4,9.5,0.11,1.4000000000000001,53.21,19.3,727
2019,8,8,12,0,440,78,8,9.8,0.11,1.4000000000000001,53.61,19.5,727
2019,8,8,12,30,376,283,8,9.8,0.11,1.4000000000000001,53.870000000000005,19.400000000000002,726
2019,8,8,13,0,363,382,3,10.200000000000001,0.11,1.5,55.27,19.400000000000002,726
2019,8,8,13,30,458,97,4,10.200000000000001,0.11,1.5,56.300000000000004,19.1,726
2019,8,8,14,0,294,415,4,10.600000000000001,0.11,1.5,58.99,18.8,726
2019,8,8,14,30,201,616,0,10.600000000000001,0.11,1.4000000000000001,60.480000000000004,18.400000000000002,726
2019,8,8,15,0,206,30,4,11,0.11,1.2000000000000002,63.42,18,726
2019,8,8,15,30,254,488,3,11,0.11,1.2000000000000002,65.03,17.6,726
2019,8,8,16,0,229,179,8,11.4,0.11,1.1,68.61,17.2,726
2019,8,8,16,30,77,12,8,11.4,0.11,1.1,70.36,16.8,726
2019,8,8,17,0,140,36,6,12,0.11,1,75.82000000000001,16.3,726
2019,8,8,17,30,23,0,6,12,0.11,1,75.82000000000001,16.3,726
2019,8,8,18,0,11,0,6,13.100000000000001,0.12,0.8,88.91,14.9,726
2019,8,8,18,30,7,0,6,13.100000000000001,0.12,0.7000000000000001,93.01,14.200000000000001,726
2019,8,8,19,0,3,0,6,13.600000000000001,0.12,0.6000000000000001,100,13.600000000000001,726
2019,8,8,19,30,0,0,6,13.3,0.12,0.6000000000000001,100,13.3,726
2019,8,8,20,0,0,0,6,13,0.12,0.5,100,13,727
2019,8,8,20,30,0,0,6,12.8,0.12,0.5,100,12.8,727
2019,8,8,21,0,0,0,6,12.5,0.12,0.5,100,12.5,727
2019,8,8,21,30,0,0,8,12.3,0.12,0.4,100,12.3,727
2019,8,8,22,0,0,0,8,12.100000000000001,0.12,0.4,100,12.100000000000001,727
2019,8,8,22,30,0,0,4,11.9,0.12,0.4,100,11.9,727
2019,8,8,23,0,0,0,8,11.700000000000001,0.12,0.30000000000000004,100,11.700000000000001,727
2019,8,8,23,30,0,0,6,11.5,0.12,0.30000000000000004,100,11.5,727
2019,8,9,0,0,0,0,6,11.3,0.12,0.30000000000000004,100,11.3,727
2019,8,9,0,30,0,0,7,11.100000000000001,0.12,0.30000000000000004,100,11.100000000000001,726
2019,8,9,1,0,0,0,6,11,0.12,0.30000000000000004,100,11,726
2019,8,9,1,30,0,0,7,10.8,0.12,0.30000000000000004,100,10.8,726
2019,8,9,2,0,0,0,7,10.700000000000001,0.12,0.30000000000000004,100,10.700000000000001,726
2019,8,9,2,30,0,0,7,10.600000000000001,0.12,0.2,100,10.600000000000001,726
2019,8,9,3,0,0,0,7,10.600000000000001,0.12,0.2,100,10.600000000000001,725
2019,8,9,3,30,0,0,7,10.5,0.12,0.2,100,10.5,725
2019,8,9,4,0,0,0,7,10.4,0.12,0.30000000000000004,100,10.4,725
2019,8,9,4,30,0,0,0,10.3,0.12,0.30000000000000004,100,10.3,725
2019,8,9,5,0,0,0,0,10.200000000000001,0.12,0.30000000000000004,100,10.200000000000001,725
2019,8,9,5,30,0,0,0,10.200000000000001,0.12,0.30000000000000004,100,10.200000000000001,726
2019,8,9,6,0,0,0,7,10.3,0.12,0.4,100,10.3,726
2019,8,9,6,30,16,88,7,11.100000000000001,0.12,0.6000000000000001,100,11.100000000000001,726
2019,8,9,7,0,48,329,7,12,0.12,0.8,100,12,726
2019,8,9,7,30,85,375,7,13.100000000000001,0.12,0.8,100,13.100000000000001,727
2019,8,9,8,0,139,373,7,13.200000000000001,0.12,0.8,94,14.200000000000001,727
2019,8,9,8,30,186,402,7,13.3,0.12,0.9,86.47,15.5,727
2019,8,9,9,0,275,255,7,12.4,0.12,1,75.96000000000001,16.7,727
2019,8,9,9,30,333,265,7,12.4,0.12,1.2000000000000002,71.32000000000001,17.7,727
2019,8,9,10,0,371,324,7,11.5,0.12,1.3,63.03,18.7,727
2019,8,9,10,30,418,326,7,11.5,0.12,1.4000000000000001,59.6,19.6,727
2019,8,9,11,0,475,232,7,10.9,0.12,1.5,54.27,20.400000000000002,727
2019,8,9,11,30,515,154,7,10.8,0.12,1.7000000000000002,52.24,21,726
2019,8,9,12,0,517,224,3,10.4,0.12,1.8,48.870000000000005,21.6,726
2019,8,9,12,30,412,460,3,10.4,0.12,1.9000000000000001,48.28,21.8,726
2019,8,9,13,0,236,737,0,10.100000000000001,0.12,1.9000000000000001,46.71,22,725
2019,8,9,13,30,170,825,0,10.100000000000001,0.12,1.9000000000000001,47,21.900000000000002,725
2019,8,9,14,0,228,706,0,10,0.12,1.9000000000000001,47.19,21.8,725
2019,8,9,14,30,204,733,0,10,0.12,1.9000000000000001,48.35,21.400000000000002,725
2019,8,9,15,0,294,310,0,10.3,0.12,1.9000000000000001,50.480000000000004,21,724
2019,8,9,15,30,114,14,8,10.3,0.12,1.8,53.09,20.200000000000003,725
2019,8,9,16,0,94,3,6,11,0.12,1.7000000000000002,58.42,19.400000000000002,725
2019,8,9,16,30,42,0,6,11,0.12,1.6,61.78,18.5,725
2019,8,9,17,0,26,0,9,12,0.12,1.5,70.34,17.5,725
2019,8,9,17,30,34,0,9,12,0.12,1.5,70.34,17.5,725
2019,8,9,18,0,36,0,9,13.3,0.12,1.1,86.25,15.600000000000001,725
2019,8,9,18,30,24,0,9,13.3,0.12,0.9,90.33,14.9,726
2019,8,9,19,0,7,0,9,14.100000000000001,0.12,0.7000000000000001,99.84,14.100000000000001,726
2019,8,9,19,30,0,0,6,13.8,0.12,0.6000000000000001,100,13.8,726
2019,8,9,20,0,0,0,6,13.4,0.12,0.5,100,13.4,726
2019,8,9,20,30,0,0,6,13.200000000000001,0.12,0.5,100,13.200000000000001,727
2019,8,9,21,0,0,0,6,13,0.12,0.5,100,13,727
2019,8,9,21,30,0,0,6,12.8,0.12,0.5,100,12.8,727
2019,8,9,22,0,0,0,6,12.600000000000001,0.12,0.6000000000000001,100,12.600000000000001,727
2019,8,9,22,30,0,0,6,12.5,0.12,0.6000000000000001,100,12.5,727
2019,8,9,23,0,0,0,6,12.3,0.12,0.6000000000000001,100,12.3,727
2019,8,9,23,30,0,0,6,12.200000000000001,0.12,0.6000000000000001,100,12.200000000000001,727
2019,8,10,0,0,0,0,7,12,0.12,0.6000000000000001,100,12,726
2019,8,10,0,30,0,0,7,11.8,0.12,0.6000000000000001,100,11.8,726
2019,8,10,1,0,0,0,7,11.5,0.12,0.6000000000000001,100,11.5,726
2019,8,10,1,30,0,0,7,11.3,0.12,0.6000000000000001,100,11.3,725
2019,8,10,2,0,0,0,7,11.100000000000001,0.12,0.7000000000000001,100,11.100000000000001,725
2019,8,10,2,30,0,0,8,11,0.12,0.7000000000000001,100,11,725
2019,8,10,3,0,0,0,7,10.8,0.12,0.7000000000000001,100,10.8,725
2019,8,10,3,30,0,0,8,10.700000000000001,0.12,0.7000000000000001,100,10.700000000000001,725
2019,8,10,4,0,0,0,3,10.5,0.12,0.7000000000000001,100,10.5,725
2019,8,10,4,30,0,0,4,10.4,0.12,0.8,100,10.4,725
2019,8,10,5,0,0,0,4,10.200000000000001,0.12,0.8,100,10.200000000000001,725
2019,8,10,5,30,0,0,7,10.3,0.12,0.9,100,10.3,725
2019,8,10,6,0,0,0,0,10.3,0.12,1,100,10.3,725
2019,8,10,6,30,13,51,0,11.100000000000001,0.12,1.5,100,11.100000000000001,726
2019,8,10,7,0,47,368,0,11.8,0.12,1.9000000000000001,100,11.8,726
2019,8,10,7,30,77,440,0,12.700000000000001,0.12,2.1,100,12.700000000000001,726
2019,8,10,8,0,93,605,0,13.5,0.12,2.4000000000000004,99.38,13.600000000000001,727
2019,8,10,8,30,168,475,7,13.5,0.12,2.6,91.38,14.9,727
2019,8,10,9,0,237,422,7,12.600000000000001,0.12,2.8000000000000003,79.99,16.1,727
2019,8,10,9,30,233,571,7,12.600000000000001,0.12,2.9000000000000004,75.56,17,727
2019,8,10,10,0,148,795,0,12,0.12,3,68.55,17.900000000000002,727
2019,8,10,10,30,108,906,0,12,0.12,3,66.86,18.3,727
2019,8,10,11,0,112,919,0,11.700000000000001,0.12,3,63.940000000000005,18.7,727
2019,8,10,11,30,111,935,0,11.700000000000001,0.12,3,63.940000000000005,18.7,727
2019,8,10,12,0,106,950,0,11.600000000000001,0.12,3,63.25,18.7,727
2019,8,10,12,30,123,920,0,11.600000000000001,0.12,2.9000000000000004,64.36,18.400000000000002,726
2019,8,10,13,0,156,863,0,11.700000000000001,0.12,2.8000000000000003,66.15,18.1,726
